0.000	2.500	-84.699
2.500	2.500	-45.439
5.000	2.500	-2.329
7.500	2.500	-24.149
10.000	2.500	-14.969
12.500	2.500	-1.879
15.000	2.500	-4.979
17.500	2.500	-9.439
40.000	2.500	-1.649
42.500	2.500	2.661
45.000	2.500	6.091
47.500	2.500	8.091
50.000	2.500	4.471
52.500	2.500	11.501
55.000	2.500	12.451
57.500	2.500	13.261
80.001	2.500	-24.939
82.500	2.500	2.811
85.000	2.500	8.141
87.500	2.500	7.001
90.000	2.500	5.131
92.500	2.500	9.521
95.000	2.500	4.871
97.500	2.500	3.871
120.000	2.500	-14.209
122.500	2.500	-0.199
125.000	2.500	5.041
127.500	2.500	1.801
130.000	2.500	1.251
132.500	2.500	8.251
135.000	2.500	2.981
137.500	2.500	2.461
160.000	2.500	4.251
162.500	2.500	1.061
165.000	2.500	3.091
167.500	2.500	5.801
170.000	2.500	5.171
172.500	2.500	2.701
175.000	2.500	4.201
177.500	2.500	9.021
200.000	2.500	2.921
202.500	2.500	12.121
205.000	2.500	-2.389
207.500	2.500	2.811
210.000	2.500	2.631
212.500	2.500	0.871
215.000	2.500	5.061
217.500	2.500	5.241
240.000	2.500	-0.939
242.500	2.500	1.731
245.000	2.500	-1.659
247.500	2.500	-3.349
250.000	2.500	-1.869
252.500	2.500	0.061
255.000	2.500	0.911
257.500	2.500	-2.289
280.000	2.500	6.451
282.500	2.500	8.831
285.000	2.500	8.491
287.500	2.500	9.471
290.000	2.500	3.641
292.500	2.500	1.411
295.000	2.500	3.621
297.500	2.500	8.131
