0.000	2.500	-88.102
2.500	2.500	1.398
5.000	2.500	-0.432
7.500	2.500	9.158
10.000	2.500	10.148
12.500	2.500	11.968
15.000	2.500	9.998
17.500	2.500	9.428
40.000	2.500	-48.942
42.500	2.500	7.348
45.000	2.500	11.158
47.500	2.500	10.468
50.000	2.500	9.028
52.500	2.500	12.058
55.000	2.500	14.218
57.500	2.500	9.078
80.000	2.500	-25.662
82.500	2.500	4.748
85.000	2.500	0.828
87.500	2.500	7.828
90.000	2.500	-7.182
92.500	2.500	-2.782
95.000	2.500	-8.122
97.500	2.500	11.738
120.000	2.500	-19.912
122.500	2.500	8.868
125.000	2.500	7.408
127.500	2.500	9.388
130.000	2.500	11.398
132.500	2.500	6.608
135.000	2.500	11.178
137.500	2.500	5.698
160.000	2.500	-5.152
162.500	2.500	0.708
165.000	2.500	-3.912
167.500	2.500	4.738
170.000	2.500	5.698
172.500	2.500	9.958
175.000	2.500	3.108
177.500	2.500	5.808
200.000	2.500	-25.852
202.500	2.500	-16.062
205.000	2.500	6.778
207.500	2.500	7.298
210.000	2.500	9.988
212.500	2.500	10.698
215.000	2.500	-6.052
217.500	2.500	2.278
240.000	2.500	-33.712
242.500	2.500	0.818
245.000	2.500	-10.812
247.500	2.500	-38.332
250.000	2.500	4.728
252.500	2.500	5.308
255.000	2.500	6.468
257.500	2.500	6.728
280.000	2.500	-7.652
282.500	2.500	6.708
285.000	2.500	5.478
287.500	2.500	10.758
290.000	2.500	9.698
292.500	2.500	5.228
295.000	2.500	5.108
297.500	2.500	3.418
