0.000	2.500	-73.006
2.500	2.500	3.714
5.000	2.500	9.374
7.500	2.500	-8.666
10.000	2.500	4.514
12.500	2.500	9.364
15.000	2.500	4.674
17.500	2.500	3.814
40.000	2.500	1.204
42.500	2.500	1.844
45.000	2.500	4.424
47.500	2.500	4.574
50.000	2.500	2.584
52.500	2.500	3.084
55.000	2.500	11.324
57.500	2.500	3.144
80.000	2.500	0.774
82.500	2.500	15.304
85.000	2.500	11.804
87.500	2.500	16.584
90.000	2.500	19.654
92.500	2.500	8.344
95.000	2.500	9.114
97.500	2.500	13.834
120.000	2.500	-1.606
122.500	2.500	6.844
125.000	2.500	6.944
127.500	2.500	-0.086
130.000	2.500	-8.046
132.500	2.500	12.744
135.000	2.500	17.894
137.500	2.500	9.534
160.000	2.500	-9.856
162.500	2.500	5.444
165.000	2.500	10.494
167.500	2.500	4.404
170.000	2.500	1.484
172.500	2.500	-0.096
175.000	2.500	2.184
177.500	2.500	1.724
200.000	2.500	7.184
202.500	2.500	-3.646
205.000	2.500	2.624
207.500	2.500	-4.686
210.000	2.500	9.864
212.500	2.500	3.944
215.000	2.500	0.044
217.500	2.500	-67.896
240.000	2.500	5.254
242.500	2.500	-5.116
245.000	2.500	12.264
247.500	2.500	-10.336
250.000	2.500	2.444
252.500	2.500	4.994
255.000	2.500	1.654
257.500	2.500	9.904
280.000	2.500	-73.236
282.502	2.500	7.014
285.001	2.500	-0.836
287.501	2.500	-8.916
290.001	2.500	-3.206
292.500	2.500	-4.856
295.001	2.500	-11.066
297.500	2.500	-14.746
