0.000	2.500	-49.790
2.500	2.500	15.100
5.000	2.500	20.530
7.500	2.500	16.330
10.000	2.500	17.450
12.500	2.500	17.820
15.000	2.500	15.460
17.500	2.500	23.530
40.000	2.500	-10.540
42.500	2.500	12.830
45.000	2.500	3.310
47.500	2.500	9.350
50.000	2.500	20.300
52.500	2.500	20.010
55.000	2.500	12.140
57.500	2.500	16.790
80.000	2.500	-47.910
82.500	2.500	9.240
85.000	2.500	6.630
87.500	2.500	0.310
90.000	2.500	25.290
92.500	2.500	-2.770
95.000	2.500	11.830
97.500	2.500	6.330
120.000	2.500	-48.250
122.500	2.500	12.280
125.000	2.500	-0.350
127.500	2.500	-3.280
130.000	2.500	5.950
132.500	2.500	5.840
135.000	2.500	13.850
137.500	2.500	10.480
160.000	2.500	-36.770
162.500	2.500	-6.200
165.000	2.500	-0.080
167.500	2.500	-7.900
170.000	2.500	5.780
172.500	2.500	-3.960
175.000	2.500	8.930
177.500	2.500	-10.900
200.000	2.500	-51.830
202.500	2.500	3.150
205.000	2.500	-5.420
207.500	2.500	-7.750
210.000	2.500	-12.990
212.500	2.500	-3.260
215.000	2.500	-8.020
217.500	2.500	-11.780
240.000	2.500	-38.590
242.500	2.500	3.670
245.000	2.500	-0.090
247.500	2.500	5.030
250.000	2.500	14.740
252.500	2.500	-0.530
255.000	2.500	6.690
257.500	2.500	9.730
280.000	2.500	-31.450
282.500	2.500	14.310
285.000	2.500	17.260
287.500	2.500	9.140
290.000	2.500	-2.470
292.500	2.500	-16.990
295.000	2.500	-24.950
297.500	2.500	17.400
