0.000	2.500	-86.206
2.500	2.500	10.074
5.000	2.500	18.804
7.500	2.500	23.294
10.000	2.500	25.024
12.500	2.500	32.744
15.000	2.500	13.394
17.500	2.500	-19.816
40.000	2.500	-2.476
42.500	2.500	-2.266
45.000	2.500	-15.856
47.500	2.500	13.254
50.000	2.500	3.074
52.500	2.500	-0.056
55.000	2.500	-29.346
57.500	2.500	26.344
80.000	2.500	14.804
82.500	2.500	0.924
85.000	2.500	-1.196
87.500	2.500	1.224
90.000	2.500	-2.936
92.500	2.500	-1.266
95.000	2.500	-19.056
97.500	2.500	-17.656
120.000	2.500	0.604
122.500	2.500	1.884
125.000	2.500	2.924
127.500	2.500	-9.046
130.000	2.500	-9.026
132.500	2.500	5.734
135.000	2.500	5.464
137.500	2.500	11.844
160.000	2.500	12.344
162.500	2.500	9.714
165.000	2.500	17.654
167.500	2.500	3.644
170.000	2.500	1.374
172.500	2.500	-4.616
175.000	2.500	19.114
177.500	2.500	10.394
200.000	2.500	-1.266
202.500	2.500	-3.016
205.000	2.500	9.894
207.500	2.500	5.214
210.000	2.500	8.704
212.500	2.500	-19.086
215.000	2.500	-9.126
217.500	2.500	9.114
240.000	2.500	-12.576
242.500	2.500	1.154
245.000	2.500	-17.796
247.500	2.500	-3.016
250.000	2.500	-26.146
252.500	2.500	-52.126
255.000	2.500	-25.816
257.500	2.500	-39.966
280.000	2.500	0.274
282.500	2.500	8.144
285.000	2.500	16.014
287.500	2.500	-4.246
290.000	2.500	7.794
292.500	2.500	26.954
295.000	2.500	29.254
297.500	2.500	26.834
