0.000	2.500	-65.950
2.500	2.500	7.950
5.000	2.500	-18.920
7.500	2.500	4.260
10.000	2.500	18.380
12.500	2.500	20.840
15.000	2.500	19.660
17.500	2.500	21.040
40.000	2.500	-26.160
42.500	2.500	3.180
45.000	2.500	20.240
47.500	2.500	16.640
50.000	2.500	7.820
52.500	2.500	9.320
55.000	2.500	16.460
57.500	2.500	4.770
80.000	2.500	-47.170
82.500	2.500	18.300
85.000	2.500	-2.610
87.500	2.500	-9.170
90.000	2.500	-6.340
92.500	2.500	15.340
95.000	2.500	13.060
97.500	2.500	4.720
120.000	2.500	-40.430
122.500	2.500	5.420
125.000	2.500	10.980
127.500	2.500	13.030
130.000	2.500	20.440
132.500	2.500	6.300
135.000	2.500	16.050
137.500	2.500	6.880
160.000	2.500	-47.220
162.500	2.500	13.950
165.000	2.500	8.620
167.500	2.500	1.520
170.000	2.500	21.600
172.500	2.500	1.150
175.000	2.500	-7.500
177.500	2.500	-3.420
200.000	2.500	-54.430
202.500	2.500	-2.070
205.000	2.500	7.980
207.500	2.500	19.250
210.000	2.500	7.270
212.500	2.500	-1.120
215.000	2.500	1.370
217.500	2.500	-10.810
240.000	2.500	-46.320
242.500	2.500	13.540
245.000	2.500	19.830
247.500	2.500	6.960
250.000	2.500	15.900
252.500	2.500	8.030
255.000	2.500	-0.650
257.500	2.500	0.970
280.000	2.500	-29.230
282.500	2.500	8.030
285.000	2.500	4.020
287.500	2.500	-17.910
290.000	2.500	-4.810
292.500	2.500	3.040
295.000	2.500	-3.630
297.500	2.500	-18.240
