0.000	2.500	-73.882
2.500	2.500	-20.172
5.000	2.500	16.468
7.500	2.500	13.668
10.000	2.500	14.048
12.500	2.500	10.268
15.000	2.500	14.448
17.500	2.500	15.458
40.001	2.500	-75.192
42.500	2.500	8.698
45.001	2.500	8.638
47.500	2.500	11.818
50.000	2.500	13.628
52.500	2.500	2.928
55.000	2.500	2.078
57.500	2.500	8.158
80.000	2.500	-9.842
82.500	2.500	-2.672
85.000	2.500	3.228
87.500	2.500	4.808
90.000	2.500	11.878
92.500	2.500	5.038
95.000	2.500	4.238
97.500	2.500	5.698
120.000	2.500	-11.532
122.500	2.500	-0.472
125.000	2.500	0.708
127.500	2.500	-0.612
130.000	2.500	-1.732
132.500	2.500	-0.612
135.000	2.500	9.458
137.500	2.500	7.078
160.000	2.500	6.648
162.500	2.500	2.478
165.000	2.500	0.348
167.500	2.500	-0.712
170.000	2.500	0.138
172.500	2.500	-1.332
175.000	2.500	-4.672
177.500	2.500	-42.242
200.000	2.500	-15.162
202.500	2.500	6.858
205.000	2.500	-8.022
207.500	2.500	4.398
210.000	2.500	12.418
212.500	2.500	9.678
215.000	2.500	9.208
217.500	2.500	10.958
240.000	2.500	-7.772
242.500	2.500	-14.762
245.000	2.500	8.448
247.500	2.500	-9.222
250.000	2.500	7.568
252.500	2.500	6.438
255.000	2.500	12.468
257.500	2.500	-0.662
280.000	2.500	-32.322
282.500	2.500	8.228
285.000	2.500	-6.992
287.500	2.500	6.568
290.000	2.500	6.148
292.500	2.500	6.608
295.000	2.500	12.968
297.500	2.500	9.598
