0.000	2.500	-48.189
2.500	2.500	20.641
5.000	2.500	19.101
7.500	2.500	20.281
10.000	2.500	15.971
12.500	2.500	16.771
15.000	2.500	11.161
17.500	2.500	5.241
40.000	2.500	4.081
42.500	2.500	12.181
45.000	2.500	15.041
47.500	2.500	13.381
50.000	2.500	13.691
52.500	2.500	13.821
55.000	2.500	13.321
57.500	2.500	8.841
80.000	2.500	-10.039
82.500	2.500	2.151
85.000	2.500	9.781
87.500	2.500	4.461
90.000	2.500	-4.029
92.500	2.500	11.051
95.000	2.500	5.711
97.500	2.500	1.701
120.000	2.500	-8.559
122.500	2.500	-1.299
125.000	2.500	7.811
127.500	2.500	12.321
130.000	2.500	12.731
132.500	2.500	1.081
135.000	2.500	-0.809
137.500	2.500	-7.959
160.000	2.500	-8.959
162.500	2.500	-4.149
165.000	2.500	-3.519
167.500	2.500	-0.739
170.000	2.500	0.511
172.500	2.500	-1.909
175.000	2.500	-1.989
177.500	2.500	2.451
200.000	2.500	-37.669
202.500	2.500	1.061
205.000	2.500	-5.089
207.500	2.500	3.141
210.000	2.500	-1.289
212.500	2.500	-0.209
215.000	2.500	-0.179
217.500	2.500	-2.809
240.000	2.500	-14.129
242.500	2.500	-6.219
245.000	2.500	-7.569
247.500	2.500	-7.389
250.000	2.500	-5.899
252.500	2.500	-1.089
255.000	2.500	-12.659
257.500	2.500	-8.229
280.000	2.500	-26.359
282.500	2.500	-6.949
285.000	2.500	-1.159
287.500	2.500	-6.559
290.000	2.500	-4.949
292.500	2.500	-9.829
295.000	2.500	-2.319
297.500	2.500	-8.819
