0.000	2.500	-6.455
2.500	2.500	3.195
5.000	2.500	10.255
7.500	2.500	6.405
10.000	2.500	19.185
12.500	2.500	15.445
15.000	2.500	8.175
17.500	2.500	4.595
40.000	2.500	16.695
42.500	2.500	20.995
45.000	2.500	9.515
47.500	2.500	6.275
50.000	2.500	-4.635
52.500	2.500	-3.525
55.000	2.500	9.815
57.500	2.500	14.095
80.000	2.500	12.165
82.500	2.500	8.315
85.000	2.500	-1.255
87.500	2.500	-10.305
90.000	2.500	-27.845
92.500	2.500	26.265
95.000	2.500	23.015
97.500	2.500	17.755
120.000	2.500	4.195
122.500	2.500	-9.685
125.000	2.500	-14.485
127.500	2.500	-15.685
130.000	2.500	-6.735
132.500	2.500	-14.935
135.000	2.500	-18.285
137.500	2.500	-8.785
160.000	2.500	-49.415
162.500	2.500	1.165
165.000	2.500	-1.235
167.500	2.500	-4.345
170.000	2.500	-5.515
172.500	2.500	1.175
175.000	2.500	4.745
177.500	2.500	3.855
200.000	2.500	-68.745
202.500	2.500	11.645
205.000	2.500	26.825
207.500	2.500	23.855
210.000	2.500	1.085
212.500	2.500	-4.045
215.000	2.500	-4.395
217.500	2.500	-15.655
240.000	2.500	-3.465
242.500	2.500	-3.975
245.000	2.500	2.885
247.500	2.500	-6.035
250.000	2.500	4.135
252.500	2.500	-2.945
255.000	2.500	-8.015
257.500	2.500	1.285
280.000	2.500	-1.225
282.500	2.500	-11.405
285.000	2.500	-11.395
287.500	2.500	2.985
290.000	2.500	13.665
292.500	2.500	5.185
295.000	2.500	3.015
297.500	2.500	0.555
