0.000	2.500	-79.790
2.500	2.500	1.270
5.000	2.500	8.050
7.500	2.500	6.650
10.000	2.500	4.120
12.500	2.500	7.100
15.000	2.500	7.360
17.500	2.500	13.990
40.000	2.500	-4.060
42.500	2.500	2.650
45.000	2.500	-6.640
47.500	2.500	5.500
50.000	2.500	-0.070
52.500	2.500	-4.310
55.000	2.500	-1.290
57.500	2.500	4.650
80.000	2.500	5.560
82.500	2.500	6.370
85.000	2.500	16.970
87.500	2.500	5.210
90.000	2.500	2.240
92.500	2.500	-0.400
95.000	2.500	5.780
97.500	2.500	-0.640
120.000	2.500	0.920
122.500	2.500	2.330
125.000	2.500	-3.440
127.500	2.500	-2.450
130.000	2.500	-6.810
132.500	2.500	-2.290
135.000	2.500	-0.600
137.500	2.500	-0.590
160.000	2.500	-7.930
162.500	2.500	3.400
165.000	2.500	3.640
167.500	2.500	3.340
170.000	2.500	5.660
172.500	2.500	3.910
175.000	2.500	2.330
177.500	2.500	0.610
200.000	2.500	5.100
202.500	2.500	5.980
205.000	2.500	9.700
207.500	2.500	10.160
210.000	2.500	-3.520
212.500	2.500	0.830
215.000	2.500	4.010
217.500	2.500	9.820
240.000	2.500	-1.880
242.500	2.500	7.680
245.000	2.500	-4.060
247.500	2.500	-7.260
250.000	2.500	-6.010
252.500	2.500	-6.140
255.000	2.500	-3.720
257.500	2.500	-4.940
280.000	2.500	-7.760
282.500	2.500	-2.480
285.000	2.500	-3.730
287.500	2.500	-9.780
290.000	2.500	-2.130
292.500	2.500	-0.220
295.000	2.500	3.450
297.500	2.500	-1.430
