0.000	2.500	-102.286
2.500	2.500	-58.146
5.000	2.500	-12.476
7.500	2.500	-9.026
10.000	2.500	-7.016
12.500	2.500	-6.366
15.000	2.500	-10.186
17.500	2.500	-2.506
40.000	2.500	-17.876
42.500	2.500	16.364
45.000	2.500	4.224
47.500	2.500	7.674
50.000	2.500	7.984
52.500	2.500	4.814
55.000	2.500	9.374
57.500	2.500	10.934
80.000	2.500	-8.756
82.500	2.500	4.424
85.000	2.500	-4.466
87.500	2.500	-4.226
90.000	2.500	-2.036
92.500	2.500	-2.116
95.000	2.500	-2.696
97.500	2.500	0.214
120.000	2.500	-1.936
122.500	2.500	-8.846
125.000	2.500	-8.196
127.500	2.500	6.684
130.000	2.500	1.354
132.500	2.500	5.824
135.000	2.500	1.754
137.500	2.500	5.684
160.000	2.500	7.314
162.500	2.500	-2.206
165.000	2.500	3.844
167.500	2.500	-2.826
170.000	2.500	-1.486
172.500	2.500	9.654
175.000	2.500	13.154
177.500	2.500	10.694
200.000	2.500	8.904
202.500	2.500	11.244
205.000	2.500	16.054
207.500	2.500	16.274
210.000	2.500	19.044
212.500	2.500	15.794
215.000	2.500	14.264
217.500	2.500	14.904
240.000	2.500	8.944
242.500	2.500	16.054
245.000	2.500	13.714
247.500	2.500	13.504
250.000	2.500	15.324
252.500	2.500	8.634
255.000	2.500	3.724
257.500	2.500	8.314
280.000	2.500	8.624
282.500	2.500	3.574
285.000	2.500	-11.046
287.500	2.500	-8.336
290.000	2.500	-14.496
292.500	2.500	-14.416
295.000	2.500	-10.056
297.500	2.500	-14.836
