0.000	2.500	-79.041
2.500	2.500	-41.331
5.000	2.500	4.839
7.500	2.500	6.949
10.000	2.500	8.309
12.500	2.500	4.019
15.000	2.500	10.369
17.500	2.500	14.009
40.000	2.500	6.579
42.500	2.500	9.579
45.000	2.500	14.839
47.500	2.500	6.949
50.000	2.500	4.689
52.500	2.500	4.649
55.000	2.500	4.259
57.500	2.500	-0.621
80.000	2.500	2.069
82.500	2.500	10.809
85.000	2.500	4.589
87.500	2.500	3.359
90.000	2.500	-0.551
92.500	2.500	0.319
95.000	2.500	2.479
97.500	2.500	0.339
120.000	2.500	2.519
122.500	2.500	6.189
125.000	2.500	3.919
127.500	2.500	4.109
130.000	2.500	5.059
132.500	2.500	2.519
135.000	2.500	3.889
137.500	2.500	6.269
160.000	2.500	1.429
162.500	2.500	-1.281
165.000	2.500	2.379
167.500	2.500	3.729
170.000	2.500	-1.231
172.500	2.500	-1.241
175.000	2.500	-0.811
177.500	2.500	3.189
200.000	2.500	-0.691
202.500	2.500	1.469
205.000	2.500	6.809
207.500	2.500	-1.451
210.000	2.500	3.479
212.500	2.500	2.009
215.000	2.500	-2.661
217.500	2.500	0.429
240.000	2.500	-1.811
242.500	2.500	1.169
245.000	2.500	2.089
247.500	2.500	-6.011
250.000	2.500	-0.641
252.500	2.500	-0.461
255.000	2.500	-8.361
257.500	2.500	-1.691
280.000	2.500	-6.751
282.500	2.500	2.439
285.000	2.500	-4.921
287.500	2.500	-2.521
290.000	2.500	-7.141
292.500	2.500	0.289
295.000	2.500	-12.761
297.500	2.500	-5.371
