0.000	2.500	-53.307
2.500	2.500	-9.757
5.000	2.500	-4.677
7.500	2.500	4.813
10.000	2.500	6.003
12.500	2.500	2.513
15.000	2.500	6.313
17.500	2.500	3.973
40.000	2.500	-7.757
42.500	2.500	10.243
45.000	2.500	6.943
47.500	2.500	7.493
50.000	2.500	9.503
52.500	2.500	8.483
55.000	2.500	7.813
57.500	2.500	10.923
80.000	2.500	-65.857
82.500	2.500	-1.637
85.000	2.500	4.863
87.500	2.500	2.613
90.000	2.500	4.923
92.500	2.500	4.783
95.000	2.500	5.243
97.500	2.500	4.843
120.000	2.500	-3.627
122.500	2.500	-4.467
125.000	2.500	5.073
127.500	2.500	3.943
130.000	2.500	4.503
132.500	2.500	7.813
135.000	2.500	0.063
137.500	2.500	7.733
160.000	2.500	-12.697
162.500	2.500	4.183
165.000	2.500	8.203
167.500	2.500	5.003
170.000	2.500	1.443
172.500	2.500	0.433
175.000	2.500	2.973
177.500	2.500	5.733
200.000	2.500	1.453
202.501	2.500	1.513
205.001	2.500	-0.847
207.501	2.500	0.413
210.000	2.500	-0.977
212.500	2.500	0.743
215.000	2.500	-4.207
217.500	2.500	-0.447
240.000	2.500	-14.517
242.500	2.500	-4.427
245.000	2.500	0.443
247.500	2.500	3.053
250.000	2.500	0.263
252.500	2.500	-2.697
255.000	2.500	5.093
257.500	2.500	7.603
280.000	2.500	-2.287
282.500	2.500	-1.557
285.000	2.500	-0.647
287.500	2.500	4.243
290.000	2.500	3.953
292.500	2.500	-4.827
295.000	2.500	1.783
297.500	2.500	1.303
